"id","codigo","descricao"
"__export__.sped_cnae_1117","7739002","ALUGUEL DE EQUIPAMENTOS CIENTÍFICOS, MÉDICOS E HOSPITALARES, SEM OPERADOR"
"__export__.sped_cnae_1118","7739003","ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORÁRIO, EXCETO ANDAIMES"
"__export__.sped_cnae_1119","7739099","ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR"
"__export__.sped_cnae_1120","7740300","GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS"
"__export__.sped_cnae_1121","7810800","SELEÇÃO E AGENCIAMENTO DE MÃO-DE-OBRA"
"__export__.sped_cnae_1122","7820500","LOCAÇÃO DE MÃO-DE-OBRA TEMPORÁRIA"
"__export__.sped_cnae_1123","7830200","FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS"
"__export__.sped_cnae_1124","7911200","AGÊNCIAS DE VIAGENS"
"__export__.sped_cnae_1125","7912100","OPERADORES TURÍSTICOS"
"__export__.sped_cnae_1126","7990200","SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1127","8011101","ATIVIDADES DE VIGILÂNCIA E SEGURANÇA PRIVADA"
"__export__.sped_cnae_1128","8011102","SERVIÇOS DE ADESTRAMENTO DE CÃES DE GUARDA"
"__export__.sped_cnae_1129","8012900","ATIVIDADES DE TRANSPORTE DE VALORES"
"__export__.sped_cnae_1130","8020000","ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANÇA"
"__export__.sped_cnae_1131","8030700","ATIVIDADES DE INVESTIGAÇÃO PARTICULAR"
"__export__.sped_cnae_1132","8111700","SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS"
"__export__.sped_cnae_1133","8112500","CONDOMÍNIOS PREDIAIS"
"__export__.sped_cnae_1134","8121400","LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS"
"__export__.sped_cnae_1135","8122200","IMUNIZAÇÃO E CONTROLE DE PRAGAS URBANAS"
"__export__.sped_cnae_1136","8129000","ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1137","8130300","ATIVIDADES PAISAGÍSTICAS"
"__export__.sped_cnae_1138","8211300","SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO"
"__export__.sped_cnae_1139","8219901","FOTOCÓPIAS"
"__export__.sped_cnae_1140","8219999","PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1141","8220200","ATIVIDADES DE TELEATENDIMENTO"
"__export__.sped_cnae_1142","8230001","SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS"
"__export__.sped_cnae_1143","8230002","CASAS DE FESTAS E EVENTOS"
"__export__.sped_cnae_1144","8291100","ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS"
"__export__.sped_cnae_1145","8292000","ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO"
"__export__.sped_cnae_1146","8299701","MEDIÇÃO DE CONSUMO DE ENERGIA ELÉTRICA, GÁS E ÁGUA"
"__export__.sped_cnae_1147","8299702","EMISSÃO DE VALES-ALIMENTAÇÃO, VALES-TRANSPORTE E SIMILARES"
"__export__.sped_cnae_1148","8299703","SERVIÇOS DE GRAVAÇÃO DE CARIMBOS, EXCETO CONFECÇÃO"
"__export__.sped_cnae_1149","8299704","LEILOEIROS INDEPENDENTES"
"__export__.sped_cnae_1150","8299705","SERVIÇOS DE LEVANTAMENTO DE FUNDOS SOB CONTRATO"
"__export__.sped_cnae_1151","8299706","CASAS LOTÉRICAS"
"__export__.sped_cnae_1152","8299707","SALAS DE ACESSO À INTERNET"
"__export__.sped_cnae_1153","8299799","OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1154","8411600","ADMINISTRAÇÃO PÚBLICA EM GERAL"
"__export__.sped_cnae_1155","8412400","REGULAÇÃO DAS ATIVIDADES DE SAÚDE, EDUCAÇÃO, SERVIÇOS CULTURAIS E OUTROS SERVIÇOS SOCIAIS"
"__export__.sped_cnae_1156","8413200","REGULAÇÃO DAS ATIVIDADES ECONÔMICAS"
"__export__.sped_cnae_1157","8421300","RELAÇÕES EXTERIORES"
"__export__.sped_cnae_1158","8422100","DEFESA"
"__export__.sped_cnae_1159","8423000","JUSTIÇA"
"__export__.sped_cnae_1160","8424800","SEGURANÇA E ORDEM PÚBLICA"
"__export__.sped_cnae_1161","8425600","DEFESA CIVIL"
"__export__.sped_cnae_1162","8430200","SEGURIDADE SOCIAL OBRIGATÓRIA"
"__export__.sped_cnae_1163","8511200","EDUCAÇÃO INFANTIL - CRECHE"
"__export__.sped_cnae_1164","8512100","EDUCAÇÃO INFANTIL - PRÉ-ESCOLA"
"__export__.sped_cnae_1165","8513900","ENSINO FUNDAMENTAL"
"__export__.sped_cnae_1166","8520100","ENSINO MÉDIO"
"__export__.sped_cnae_1167","8531700","EDUCAÇÃO SUPERIOR - GRADUAÇÃO"
"__export__.sped_cnae_1168","8532500","EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS-GRADUAÇÃO"
"__export__.sped_cnae_1169","8533300","EDUCAÇÃO SUPERIOR - PÓS-GRADUAÇÃO E EXTENSÃO"
"__export__.sped_cnae_1170","8541400","EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO"
"__export__.sped_cnae_1171","8542200","EDUCAÇÃO PROFISSIONAL DE NÍVEL TECNOLÓGICO"
"__export__.sped_cnae_1172","8550301","ADMINISTRAÇÃO DE CAIXAS ESCOLARES"
"__export__.sped_cnae_1173","8550302","ATIVIDADES DE APOIO À EDUCAÇÃO, EXCETO CAIXAS ESCOLARES"
"__export__.sped_cnae_1174","8591100","ENSINO DE ESPORTES"
"__export__.sped_cnae_1175","8592901","ENSINO DE DANÇA"
"__export__.sped_cnae_1176","8592902","ENSINO DE ARTES CÊNICAS, EXCETO DANÇA"
"__export__.sped_cnae_1177","8592903","ENSINO DE MÚSICA"
"__export__.sped_cnae_1178","8592999","ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE"
"__export__.sped_cnae_1179","8593700","ENSINO DE IDIOMAS"
"__export__.sped_cnae_1180","8599601","FORMAÇÃO DE CONDUTORES"
"__export__.sped_cnae_1181","8599602","CURSOS DE PILOTAGEM"
"__export__.sped_cnae_1182","8599603","TREINAMENTO EM INFORMÁTICA"
"__export__.sped_cnae_1183","8599604","TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL"
"__export__.sped_cnae_1184","8599605","CURSOS PREPARATÓRIOS PARA CONCURSOS"
"__export__.sped_cnae_1185","8599699","OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1186","8610101","ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO-SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS"
"__export__.sped_cnae_1187","8610102","ATIVIDADES DE ATENDIMENTO EM PRONTO-SOCORRO E UNIDADES HOSPITALARES PARA ATENDIMENTO A URGÊNCIAS"
"__export__.sped_cnae_1188","8621601","UTI MÓVEL"
"__export__.sped_cnae_1189","8621602","SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS, EXCETO POR UTI MÓVEL"
"__export__.sped_cnae_1190","8622400","SERVIÇOS DE REMOÇÃO DE PACIENTES, EXCETO OS SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS"
"__export__.sped_cnae_1191","8630501","ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS"
"__export__.sped_cnae_1192","8630502","ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES"
"__export__.sped_cnae_1193","8630503","ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS"
"__export__.sped_cnae_1194","8630504","ATIVIDADE ODONTOLÓGICA COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS"
"__export__.sped_cnae_1195","8630505","ATIVIDADE ODONTOLÓGICA SEM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS"
"__export__.sped_cnae_1196","8630506","SERVIÇOS DE VACINAÇÃO E IMUNIZAÇÃO HUMANA"
"__export__.sped_cnae_1197","8630507","ATIVIDADES DE REPRODUÇÃO HUMANA ASSISTIDA"
"__export__.sped_cnae_1198","8630599","ATIVIDADES DE ATENÇÃO AMBULATORIAL NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1199","8640201","LABORATÓRIOS DE ANATOMIA PATOLÓGICA E CITOLÓGICA"
"__export__.sped_cnae_1200","8640202","LABORATÓRIOS CLÍNICOS"
"__export__.sped_cnae_1201","8640203","SERVIÇOS DE DIÁLISE E NEFROLOGIA"
"__export__.sped_cnae_1202","8640204","SERVIÇOS DE TOMOGRAFIA"
"__export__.sped_cnae_1203","8640205","SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA"
"__export__.sped_cnae_1204","8640206","SERVIÇOS DE RESSONÂNCIA MAGNÉTICA"
"__export__.sped_cnae_1205","8640207","SERVIÇOS DE DIAGNÓSTICO POR IMAGEM SEM USO DE RADIAÇÃO IONIZANTE, EXCETO RESSONÂNCIA MAGNÉTICA"
"__export__.sped_cnae_1206","8640208","SERVIÇOS DE DIAGNÓSTICO POR REGISTRO GRÁFICO - ECG, EEG E OUTROS EXAMES ANÁLOGOS"
"__export__.sped_cnae_1207","8640209","SERVIÇOS DE DIAGNÓSTICO POR MÉTODOS ÓPTICOS - ENDOSCOPIA E OUTROS EXAMES ANÁLOGOS"
"__export__.sped_cnae_1208","8640210","SERVIÇOS DE QUIMIOTERAPIA"
"__export__.sped_cnae_1209","8640211","SERVIÇOS DE RADIOTERAPIA"
"__export__.sped_cnae_1210","8640212","SERVIÇOS DE HEMOTERAPIA"
"__export__.sped_cnae_1211","8640213","SERVIÇOS DE LITOTRIPSIA"
"__export__.sped_cnae_1212","8640214","SERVIÇOS DE BANCOS DE CÉLULAS E TECIDOS HUMANOS"
"__export__.sped_cnae_1213","8640299","ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1214","8650001","ATIVIDADES DE ENFERMAGEM"
"__export__.sped_cnae_1215","8650002","ATIVIDADES DE PROFISSIONAIS DA NUTRIÇÃO"
"__export__.sped_cnae_1216","8650003","ATIVIDADES DE PSICOLOGIA E PSICANÁLISE"
"__export__.sped_cnae_1217","8650004","ATIVIDADES DE FISIOTERAPIA"
"__export__.sped_cnae_1218","8650005","ATIVIDADES DE TERAPIA OCUPACIONAL"
"__export__.sped_cnae_1219","8650006","ATIVIDADES DE FONOAUDIOLOGIA"
"__export__.sped_cnae_1220","8650007","ATIVIDADES DE TERAPIA DE NUTRIÇÃO ENTERAL E PARENTERAL"
"__export__.sped_cnae_1221","8650099","ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1222","8660700","ATIVIDADES DE APOIO À GESTÃO DE SAÚDE"
"__export__.sped_cnae_1223","8690901","ATIVIDADES DE PRÁTICAS INTEGRATIVAS E COMPLEMENTARES EM SAÚDE HUMANA"
"__export__.sped_cnae_1224","8690902","ATIVIDADES DE BANCOS DE LEITE HUMANO"
"__export__.sped_cnae_1225","8690999","OUTRAS ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1226","8711501","CLÍNICAS E RESIDÊNCIAS GERIÁTRICAS"
"__export__.sped_cnae_1227","8711502","INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS"
"__export__.sped_cnae_1228","8711503","ATIVIDADES DE ASSISTÊNCIA A DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES"
"__export__.sped_cnae_1229","8711504","CENTROS DE APOIO A PACIENTES COM CÂNCER E COM AIDS"
"__export__.sped_cnae_1230","8711505","CONDOMÍNIOS RESIDENCIAIS PARA IDOSOS"
"__export__.sped_cnae_1231","8712300","ATIVIDADES DE FORNECIMENTO DE INFRA-ESTRUTURA DE APOIO E ASSISTÊNCIA A PACIENTE NO DOMICÍLIO"
"__export__.sped_cnae_1232","8720401","ATIVIDADES DE CENTROS DE ASSISTÊNCIA PSICOSSOCIAL"
"__export__.sped_cnae_1233","8720499","ATIVIDADES DE ASSISTÊNCIA PSICOSSOCIAL E À SAÚDE A PORTADORES DE DISTÚRBIOS PSÍQUICOS, DEFICIÊNCIA MENTAL E DEPENDÊNCIA QUÍMICA NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1234","8730101","ORFANATOS"
"__export__.sped_cnae_1235","8730102","ALBERGUES ASSISTENCIAIS"
"__export__.sped_cnae_1236","8730199","ATIVIDADES DE ASSISTÊNCIA SOCIAL PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1237","8800600","SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO"
"__export__.sped_cnae_1238","9001901","PRODUÇÃO TEATRAL"
"__export__.sped_cnae_1239","9001902","PRODUÇÃO MUSICAL"
"__export__.sped_cnae_1240","9001903","PRODUÇÃO DE ESPETÁCULOS DE DANÇA"
"__export__.sped_cnae_1241","9001904","PRODUÇÃO DE ESPETÁCULOS CIRCENSES, DE MARIONETES E SIMILARES"
"__export__.sped_cnae_1242","9001905","PRODUÇÃO DE ESPETÁCULOS DE RODEIOS, VAQUEJADAS E SIMILARES"
"__export__.sped_cnae_1243","9001906","ATIVIDADES DE SONORIZAÇÃO E DE ILUMINAÇÃO"
"__export__.sped_cnae_1244","9001999","ARTES CÊNICAS, ESPETÁCULOS E ATIVIDADES COMPLEMENTARES NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1245","9002701","ATIVIDADES DE ARTISTAS PLÁSTICOS, JORNALISTAS INDEPENDENTES E ESCRITORES"
"__export__.sped_cnae_1246","9002702","RESTAURAÇÃO DE OBRAS DE ARTE"
"__export__.sped_cnae_1247","9003500","GESTÃO DE ESPAÇOS PARA ARTES CÊNICAS, ESPETÁCULOS E OUTRAS ATIVIDADES ARTÍSTICAS"
"__export__.sped_cnae_1248","9101500","ATIVIDADES DE BIBLIOTECAS E ARQUIVOS"
"__export__.sped_cnae_1249","9102301","ATIVIDADES DE MUSEUS E DE EXPLORAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS E ATRAÇÕES SIMILARES"
"__export__.sped_cnae_1250","9102302","RESTAURAÇÃO E CONSERVAÇÃO DE LUGARES E PRÉDIOS HISTÓRICOS"
"__export__.sped_cnae_1251","9103100","ATIVIDADES DE JARDINS BOTÂNICOS, ZOOLÓGICOS, PARQUES NACIONAIS, RESERVAS ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL"
"__export__.sped_cnae_1252","9200301","CASAS DE BINGO"
"__export__.sped_cnae_1253","9200302","EXPLORAÇÃO DE APOSTAS EM CORRIDAS DE CAVALOS"
"__export__.sped_cnae_1254","9200399","EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1255","9311500","GESTÃO DE INSTALAÇÕES DE ESPORTES"
"__export__.sped_cnae_1256","9312300","CLUBES SOCIAIS, ESPORTIVOS E SIMILARES"
"__export__.sped_cnae_1257","9313100","ATIVIDADES DE CONDICIONAMENTO FÍSICO"
"__export__.sped_cnae_1258","9319101","PRODUÇÃO E PROMOÇÃO DE EVENTOS ESPORTIVOS"
"__export__.sped_cnae_1259","9319199","OUTRAS ATIVIDADES ESPORTIVAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1260","9321200","PARQUES DE DIVERSÃO E PARQUES TEMÁTICOS"
"__export__.sped_cnae_1261","9329801","DISCOTECAS, DANCETERIAS, SALÕES DE DANÇA E SIMILARES"
"__export__.sped_cnae_1262","9329802","EXPLORAÇÃO DE BOLICHES"
"__export__.sped_cnae_1263","9329803","EXPLORAÇÃO DE JOGOS DE SINUCA, BILHAR E SIMILARES"
"__export__.sped_cnae_1264","9329804","EXPLORAÇÃO DE JOGOS ELETRÔNICOS RECREATIVOS"
"__export__.sped_cnae_1265","9329899","OUTRAS ATIVIDADES DE RECREAÇÃO E LAZER NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1266","9411100","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS"
"__export__.sped_cnae_1267","9412000","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS PROFISSIONAIS"
"__export__.sped_cnae_1268","9420100","ATIVIDADES DE ORGANIZAÇÕES SINDICAIS"
"__export__.sped_cnae_1269","9430800","ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS"
"__export__.sped_cnae_1270","9491000","ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS"
"__export__.sped_cnae_1271","9492800","ATIVIDADES DE ORGANIZAÇÕES POLÍTICAS"
"__export__.sped_cnae_1272","9493600","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS LIGADAS À CULTURA E À ARTE"
"__export__.sped_cnae_1273","9499500","ATIVIDADES ASSOCIATIVAS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1274","9511800","REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS"
"__export__.sped_cnae_1275","9512600","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO"
"__export__.sped_cnae_1276","9521500","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS DE USO PESSOAL E DOMÉSTICO"
"__export__.sped_cnae_1277","9529101","REPARAÇÃO DE CALÇADOS, BOLSAS E ARTIGOS DE VIAGEM"
"__export__.sped_cnae_1278","9529102","CHAVEIROS"
"__export__.sped_cnae_1279","9529103","REPARAÇÃO DE RELÓGIOS"
"__export__.sped_cnae_1280","9529104","REPARAÇÃO DE BICICLETAS, TRICICLOS E OUTROS VEÍCULOS NÃO-MOTORIZADOS"
"__export__.sped_cnae_1281","9529105","REPARAÇÃO DE ARTIGOS DO MOBILIÁRIO"
"__export__.sped_cnae_1282","9529106","REPARAÇÃO DE JÓIAS"
"__export__.sped_cnae_1283","9529199","REPARAÇÃO E MANUTENÇÃO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMÉSTICOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1284","9601701","LAVANDERIAS"
"__export__.sped_cnae_1285","9601702","TINTURARIAS"
"__export__.sped_cnae_1286","9601703","TOALHEIROS"
"__export__.sped_cnae_1287","9602501","CABELEIREIROS"
"__export__.sped_cnae_1288","9602502","OUTRAS ATIVIDADES DE TRATAMENTO DE BELEZA"
"__export__.sped_cnae_1289","9603301","GESTÃO E MANUTENÇÃO DE CEMITÉRIOS"
"__export__.sped_cnae_1290","9603302","SERVIÇOS DE CREMAÇÃO"
"__export__.sped_cnae_1291","9603303","SERVIÇOS DE SEPULTAMENTO"
"__export__.sped_cnae_1292","9603304","SERVIÇOS DE FUNERÁRIAS"
"__export__.sped_cnae_1293","9603305","SERVIÇOS DE SOMATOCONSERVAÇÃO"
"__export__.sped_cnae_1294","9603399","ATIVIDADES FUNERÁRIAS E SERVIÇOS RELACIONADOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_1295","9609201","CLÍNICAS DE ESTÉTICA E SIMILARES"
"__export__.sped_cnae_1296","9609202","AGÊNCIAS MATRIMONIAIS"
"__export__.sped_cnae_1297","9609203","ALOJAMENTO, HIGIENE E EMBELEZAMENTO DE ANIMAIS"
"__export__.sped_cnae_1298","9609204","EXPLORAÇÃO DE MÁQUINAS DE SERVIÇOS PESSOAIS ACIONADAS POR MOEDA"
"__export__.sped_cnae_1299","9609299","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_1300","9700500","SERVIÇOS DOMÉSTICOS"
"__export__.sped_cnae_1301","9900800","ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"
