"id","codigo_anp","codigo_ibge","codigo_siafi","estado_id/id","nome","pais_id/id"
"__export__.sped_municipio_1838","0001710","23127000000","1555","__export__.sped_estado_10","Senador Pompeu","__export__.sped_pais_30"
"__export__.sped_municipio_1843","0001711","23128090000","1557","__export__.sped_estado_10","Senador Sá","__export__.sped_pais_30"
"__export__.sped_municipio_1846","0001722","23129080000","1559","__export__.sped_estado_10","Sobral","__export__.sped_pais_30"
"__export__.sped_municipio_1859","0001724","23130050000","1561","__export__.sped_estado_10","Solonópole","__export__.sped_pais_30"
"__export__.sped_municipio_1865","0001731","23131040000","1563","__export__.sped_estado_10","Tabuleiro do Norte","__export__.sped_pais_30"
"__export__.sped_municipio_1868","0001733","23132030000","1565","__export__.sped_estado_10","Tamboril","__export__.sped_pais_30"
"__export__.sped_municipio_1875","0001739","23132520000","1275","__export__.sped_estado_10","Tarrafas","__export__.sped_pais_30"
"__export__.sped_municipio_1876","0001740","23133020000","1567","__export__.sped_estado_10","Tauá","__export__.sped_pais_30"
"__export__.sped_municipio_1884","0001741","23133510000","1277","__export__.sped_estado_10","Tejuçuoca","__export__.sped_pais_30"
"__export__.sped_municipio_1886","0001742","23134010000","1569","__export__.sped_estado_10","Tianguá","__export__.sped_pais_30"
"__export__.sped_municipio_1891","0001746","23135000000","1571","__export__.sped_estado_10","Trairi","__export__.sped_pais_30"
"__export__.sped_municipio_1897","0001755","23135590000","1279","__export__.sped_estado_10","Tururu","__export__.sped_pais_30"
"__export__.sped_municipio_1901","0001756","23136090000","1573","__export__.sped_estado_10","Ubajara","__export__.sped_pais_30"
"__export__.sped_municipio_1905","0001760","23137080000","1575","__export__.sped_estado_10","Umari","__export__.sped_pais_30"
"__export__.sped_municipio_1907","0001763","23137570000","9855","__export__.sped_estado_10","Umirim","__export__.sped_pais_30"
"__export__.sped_municipio_1910","0001764","23138070000","1577","__export__.sped_estado_10","Uruburetama","__export__.sped_pais_30"
"__export__.sped_municipio_1913","0001765","23139060000","1579","__export__.sped_estado_10","Uruoca","__export__.sped_pais_30"
"__export__.sped_municipio_1916","0001767","23139550000","9857","__export__.sped_estado_10","Varjota","__export__.sped_pais_30"
"__export__.sped_municipio_1918","0001769","23140030000","1581","__export__.sped_estado_10","Várzea Alegre","__export__.sped_pais_30"
"__export__.sped_municipio_1924","0001776","23141020000","1583","__export__.sped_estado_10","Viçosa do Ceará","__export__.sped_pais_30"
"__export__.sped_municipio_1931","0007124","24001090000","1601","__export__.sped_estado_11","Acari","__export__.sped_pais_30"
"__export__.sped_municipio_1932","0007125","24002080000","1603","__export__.sped_estado_11","Açu","__export__.sped_pais_30"
"__export__.sped_municipio_1933","0007126","24003070000","1605","__export__.sped_estado_11","Afonso Bezerra","__export__.sped_pais_30"
"__export__.sped_municipio_1934","0007127","24004060000","1607","__export__.sped_estado_11","Água Nova","__export__.sped_pais_30"
"__export__.sped_municipio_1935","0007128","24005050000","1609","__export__.sped_estado_11","Alexandria","__export__.sped_pais_30"
"__export__.sped_municipio_1936","0007129","24006040000","1611","__export__.sped_estado_11","Almino Afonso","__export__.sped_pais_30"
"__export__.sped_municipio_1937","0007130","24007030000","1613","__export__.sped_estado_11","Alto do Rodrigues","__export__.sped_pais_30"
"__export__.sped_municipio_1938","0007131","24008020000","1615","__export__.sped_estado_11","Angicos","__export__.sped_pais_30"
"__export__.sped_municipio_1939","0007132","24009010000","1617","__export__.sped_estado_11","Antônio Martins","__export__.sped_pais_30"
"__export__.sped_municipio_1940","0007133","24010080000","1619","__export__.sped_estado_11","Apodi","__export__.sped_pais_30"
"__export__.sped_municipio_1941","0007134","24011070000","1621","__export__.sped_estado_11","Areia Branca","__export__.sped_pais_30"
"__export__.sped_municipio_1942","0007135","24012060000","1623","__export__.sped_estado_11","Arês","__export__.sped_pais_30"
"__export__.sped_municipio_1943","0007149","24013050000","1625","__export__.sped_estado_11","Augusto Severo","__export__.sped_pais_30"
"__export__.sped_municipio_1944","0007136","24014040000","1627","__export__.sped_estado_11","Baía Formosa","__export__.sped_pais_30"
"__export__.sped_municipio_1945","0007138","24014530000","3003","__export__.sped_estado_11","Baraúna","__export__.sped_pais_30"
"__export__.sped_municipio_1946","0007139","24015030000","1629","__export__.sped_estado_11","Barcelona","__export__.sped_pais_30"
"__export__.sped_municipio_1947","0007141","24016020000","1631","__export__.sped_estado_11","Bento Fernandes","__export__.sped_pais_30"
"__export__.sped_municipio_1949","0007143","24016510000","412","__export__.sped_estado_11","Bodó","__export__.sped_pais_30"
"__export__.sped_municipio_1950","0007144","24017010000","1633","__export__.sped_estado_11","Bom Jesus","__export__.sped_pais_30"
"__export__.sped_municipio_1951","0007145","24018000000","1635","__export__.sped_estado_11","Brejinho","__export__.sped_pais_30"
"__export__.sped_municipio_1952","0007146","24018590000","414","__export__.sped_estado_11","Caiçara do Norte","__export__.sped_pais_30"
"__export__.sped_municipio_1953","0007147","24019090000","1637","__export__.sped_estado_11","Caiçara do Rio do Vento","__export__.sped_pais_30"
"__export__.sped_municipio_1954","0007148","24020060000","1639","__export__.sped_estado_11","Caicó","__export__.sped_pais_30"
"__export__.sped_municipio_1955","0007150","24021050000","1641","__export__.sped_estado_11","Campo Redondo","__export__.sped_pais_30"
"__export__.sped_municipio_1956","0007151","24022040000","1643","__export__.sped_estado_11","Canguaretama","__export__.sped_pais_30"
"__export__.sped_municipio_1957","0007152","24023030000","1645","__export__.sped_estado_11","Caraúbas","__export__.sped_pais_30"
"__export__.sped_municipio_1959","0007153","24024020000","1647","__export__.sped_estado_11","Carnaúba dos Dantas","__export__.sped_pais_30"
"__export__.sped_municipio_1960","0007154","24025010000","1649","__export__.sped_estado_11","Carnaubais","__export__.sped_pais_30"
"__export__.sped_municipio_1961","0007155","24026000000","1651","__export__.sped_estado_11","Ceará-Mirim","__export__.sped_pais_30"
"__export__.sped_municipio_1962","0007156","24027090000","1653","__export__.sped_estado_11","Cerro Corá","__export__.sped_pais_30"
"__export__.sped_municipio_1963","0007157","24028080000","1655","__export__.sped_estado_11","Coronel Ezequiel","__export__.sped_pais_30"
"__export__.sped_municipio_1964","0007158","24029070000","1657","__export__.sped_estado_11","Coronel João Pessoa","__export__.sped_pais_30"
"__export__.sped_municipio_1965","0007160","24030040000","1659","__export__.sped_estado_11","Cruzeta","__export__.sped_pais_30"
"__export__.sped_municipio_1966","0007161","24031030000","1661","__export__.sped_estado_11","Currais Novos","__export__.sped_pais_30"
"__export__.sped_municipio_1967","0007162","24032020000","1663","__export__.sped_estado_11","Doutor Severiano","__export__.sped_pais_30"
"__export__.sped_municipio_1968","0007229","24032510000","1779","__export__.sped_estado_11","Parnamirim","__export__.sped_pais_30"
"__export__.sped_municipio_1969","0007163","24033010000","1665","__export__.sped_estado_11","Encanto","__export__.sped_pais_30"
"__export__.sped_municipio_1970","0007164","24034000000","1667","__export__.sped_estado_11","Equador","__export__.sped_pais_30"
"__export__.sped_municipio_1971","0007165","24035090000","1669","__export__.sped_estado_11","Espírito Santo","__export__.sped_pais_30"
"__export__.sped_municipio_1972","0007167","24036080000","1671","__export__.sped_estado_11","Extremoz","__export__.sped_pais_30"
"__export__.sped_municipio_1973","0007168","24037070000","1673","__export__.sped_estado_11","Felipe Guerra","__export__.sped_pais_30"
"__export__.sped_municipio_1974","0007169","24037560000","416","__export__.sped_estado_11","Fernando Pedroza","__export__.sped_pais_30"
"__export__.sped_municipio_1975","0007171","24038060000","1675","__export__.sped_estado_11","Florânia","__export__.sped_pais_30"
"__export__.sped_municipio_1976","0007172","24039050000","1677","__export__.sped_estado_11","Francisco Dantas","__export__.sped_pais_30"
"__export__.sped_municipio_1977","0007173","24040020000","1751","__export__.sped_estado_11","Frutuoso Gomes","__export__.sped_pais_30"
"__export__.sped_municipio_1978","0007174","24041010000","1679","__export__.sped_estado_11","Galinhos","__export__.sped_pais_30"
"__export__.sped_municipio_1979","0007176","24042000000","1681","__export__.sped_estado_11","Goianinha","__export__.sped_pais_30"
"__export__.sped_municipio_1980","0007177","24043090000","1683","__export__.sped_estado_11","Governador Dix-Sept Rosado","__export__.sped_pais_30"
"__export__.sped_municipio_1981","0007178","24044080000","1685","__export__.sped_estado_11","Grossos","__export__.sped_pais_30"
"__export__.sped_municipio_1982","0007179","24045070000","1687","__export__.sped_estado_11","Guamaré","__export__.sped_pais_30"
"__export__.sped_municipio_1983","0007180","24046060000","1689","__export__.sped_estado_11","Ielmo Marinho","__export__.sped_pais_30"
"__export__.sped_municipio_1984","0007182","24047050000","1691","__export__.sped_estado_11","Ipanguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_1985","0007184","24048040000","1693","__export__.sped_estado_11","Ipueira","__export__.sped_pais_30"
"__export__.sped_municipio_1986","0007185","24048530000","418","__export__.sped_estado_11","Itajá","__export__.sped_pais_30"
"__export__.sped_municipio_1987","0007186","24049030000","1695","__export__.sped_estado_11","Itaú","__export__.sped_pais_30"
"__export__.sped_municipio_1988","0007187","24050090000","1697","__export__.sped_estado_11","Jaçanã","__export__.sped_pais_30"
"__export__.sped_municipio_1989","0007188","24051080000","1699","__export__.sped_estado_11","Jandaíra","__export__.sped_pais_30"
"__export__.sped_municipio_1990","0007189","24052070000","1701","__export__.sped_estado_11","Janduís","__export__.sped_pais_30"
"__export__.sped_municipio_1991","0007142","24053060000","1703","__export__.sped_estado_11","Januário Cicco","__export__.sped_pais_30"
"__export__.sped_municipio_1993","0007190","24054050000","1705","__export__.sped_estado_11","Japi","__export__.sped_pais_30"
"__export__.sped_municipio_1994","0007191","24055040000","1707","__export__.sped_estado_11","Jardim de Angicos","__export__.sped_pais_30"
"__export__.sped_municipio_1995","0007192","24056030000","1709","__export__.sped_estado_11","Jardim de Piranhas","__export__.sped_pais_30"
"__export__.sped_municipio_1996","0007193","24057020000","1711","__export__.sped_estado_11","Jardim do Seridó","__export__.sped_pais_30"
"__export__.sped_municipio_1997","0007194","24058010000","1713","__export__.sped_estado_11","João Câmara","__export__.sped_pais_30"
"__export__.sped_municipio_1998","0007195","24059000000","1715","__export__.sped_estado_11","João Dias","__export__.sped_pais_30"
"__export__.sped_municipio_2000","0007196","24060070000","1717","__export__.sped_estado_11","José da Penha","__export__.sped_pais_30"
"__export__.sped_municipio_2002","0007197","24061060000","1719","__export__.sped_estado_11","Jucurutu","__export__.sped_pais_30"
"__export__.sped_municipio_2003","0007198","24061550000","1108","__export__.sped_estado_11","Jundiá","__export__.sped_pais_30"
"__export__.sped_municipio_2004","0007199","24062050000","1723","__export__.sped_estado_11","Lagoa D'Anta","__export__.sped_pais_30"
"__export__.sped_municipio_2005","0007200","24063040000","1725","__export__.sped_estado_11","Lagoa de Pedras","__export__.sped_pais_30"
"__export__.sped_municipio_2006","0007201","24064030000","1727","__export__.sped_estado_11","Lagoa de Velhos","__export__.sped_pais_30"
"__export__.sped_municipio_2007","0007202","24065020000","1729","__export__.sped_estado_11","Lagoa Nova","__export__.sped_pais_30"
"__export__.sped_municipio_2008","0007203","24066010000","1731","__export__.sped_estado_11","Lagoa Salgada","__export__.sped_pais_30"
"__export__.sped_municipio_2009","0007204","24067000000","1733","__export__.sped_estado_11","Lajes","__export__.sped_pais_30"
"__export__.sped_municipio_2011","0007205","24068090000","1735","__export__.sped_estado_11","Lajes Pintadas","__export__.sped_pais_30"
"__export__.sped_municipio_2012","0007206","24069080000","1737","__export__.sped_estado_11","Lucrécia","__export__.sped_pais_30"
"__export__.sped_municipio_2013","0007207","24070050000","1739","__export__.sped_estado_11","Luís Gomes","__export__.sped_pais_30"
"__export__.sped_municipio_2015","0007208","24071040000","1741","__export__.sped_estado_11","Macaíba","__export__.sped_pais_30"
"__export__.sped_municipio_2016","0007209","24072030000","1743","__export__.sped_estado_11","Macau","__export__.sped_pais_30"
"__export__.sped_municipio_2017","0007211","24072520000","420","__export__.sped_estado_11","Major Sales","__export__.sped_pais_30"
"__export__.sped_municipio_2018","0007212","24073020000","1745","__export__.sped_estado_11","Marcelino Vieira","__export__.sped_pais_30"
"__export__.sped_municipio_2019","0007213","24074010000","1747","__export__.sped_estado_11","Martins","__export__.sped_pais_30"
"__export__.sped_municipio_2021","0007215","24075000000","1749","__export__.sped_estado_11","Maxaranguape","__export__.sped_pais_30"
"__export__.sped_municipio_2022","0007216","24076090000","1721","__export__.sped_estado_11","Messias Targino","__export__.sped_pais_30"
"__export__.sped_municipio_2023","0007217","24077080000","1753","__export__.sped_estado_11","Montanhas","__export__.sped_pais_30"
"__export__.sped_municipio_2024","0007218","24078070000","1755","__export__.sped_estado_11","Monte Alegre","__export__.sped_pais_30"
