"id","codigo","ocupacao"
"__export__.hr_cbo_16849","842115","Blender de fumo"
"__export__.hr_cbo_19562","783230","Bloqueiro (trabalhador portuário)"
"__export__.hr_cbo_16301","783230","Bloquista (trabalhador portuário)"
"__export__.hr_cbo_15424","731170","Bobinador - eletricista"
"__export__.hr_cbo_19229","731165","Bobinador eletricista, à mão"
"__export__.hr_cbo_19230","731170","Bobinador eletricista, à máquina"
"__export__.hr_cbo_10144","141410","Bodegueiro"
"__export__.hr_cbo_14392","631405","Bodegueiro (gelador industrial)"
"__export__.hr_cbo_14393","631410","Bodegueiro (gelador profissional)"
"__export__.hr_cbo_19556","782815","Boiadeiro"
"__export__.hr_cbo_10189","141405","Boiadeiro - no comércio de gado - empregador"
"__export__.hr_cbo_10188","141405","Boiadeiro (comércio de gado)"
"__export__.hr_cbo_14064","622020","Bóia-fria"
"__export__.hr_cbo_14006","621005","Bóia-fria - na agropecuária"
"__export__.hr_cbo_10190","141405","Boieiro"
"__export__.hr_cbo_11797","263115","Bokonô"
"__export__.hr_cbo_16829","841810","Bolacheiro"
"__export__.hr_cbo_16022","768315","Boleiro (fabricação de bolas de couro)"
"__export__.hr_cbo_16026","768305","Bolseiro (bolsas de couro)"
"__export__.hr_cbo_16435","811510","Bombeador (refinação de petróleo)"
"__export__.hr_cbo_18739","517110","Bombeiro civil"
"__export__.hr_cbo_18740","517105","Bombeiro de aeródromo"
"__export__.hr_cbo_13537","517105","Bombeiro de aeroporto"
"__export__.hr_cbo_13535","517110","Bombeiro de empresas particulares"
"__export__.hr_cbo_13534","517110","Bombeiro de estabelecimentos comerciais"
"__export__.hr_cbo_13536","517110","Bombeiro de estabelecimentos industriais"
"__export__.hr_cbo_13661","521135","Bombeiro de posto de gasolina"
"__export__.hr_cbo_13531","517110","Bombeiro de segurança do trabalho"
"__export__.hr_cbo_15239","724115","Bombeiro eletricista"
"__export__.hr_cbo_15245","724110","Bombeiro hidráulico"
"__export__.hr_cbo_13419","515135","Bombeiro resgatista"
"__export__.hr_cbo_13420","515135","Bombeiro socorrista"
"__export__.hr_cbo_14848","715410","Bombista"
"__export__.hr_cbo_16889","848310","Bomboneiro"
"__export__.hr_cbo_19404","765015","Boneleiro"
"__export__.hr_cbo_12782","376250","Bonequeiro"
"__export__.hr_cbo_15995","768205","Bordadeira"
"__export__.hr_cbo_19450","768205","Bordador, a  mão"
"__export__.hr_cbo_19393","763310","Bordador, à máquina"
"__export__.hr_cbo_19914","992115","Borracheiro"
"__export__.hr_cbo_14447","632205","Borracheiro - na extração de látex"
"__export__.hr_cbo_17356","992115","Borracheiro auxiliar"
"__export__.hr_cbo_10461","203025","Botânico"
"__export__.hr_cbo_10145","141410","Botequineiro"
"__export__.hr_cbo_13885","613110","Bovinocultor - empregador"
"__export__.hr_cbo_12869","377145","Boxeador"
"__export__.hr_cbo_12810","377145","Boxeur"
"__export__.hr_cbo_14448","632205","Brabo"
"__export__.hr_cbo_16683","831110","Branqueador de pasta  de celulose para fabricação de papel"
"__export__.hr_cbo_19178","724305","Brasador"
"__export__.hr_cbo_12006","311725","Brazidor de curtume"
"__export__.hr_cbo_10146","141410","Bricabraquista"
"__export__.hr_cbo_10147","141410","Bricabraquista - empregador"
"__export__.hr_cbo_9819","010105","Brigadeiro"
"__export__.hr_cbo_14750","712120","Britador - na extração de pedras"
"__export__.hr_cbo_15196","723215","Bronzeador de metais"
"__export__.hr_cbo_15032","721210","Broqueador de cilindros"
"__export__.hr_cbo_14925","716610","Broxador-caiador"
"__export__.hr_cbo_16262","782810","Bruaqueiro"
"__export__.hr_cbo_15033","721210","Brunidor de cilindros"
"__export__.hr_cbo_13866","613120","Bubalinocultor - corte"
"__export__.hr_cbo_13868","613125","Bubalinocultor - leite"
"__export__.hr_cbo_17360","992225","Buerista na conservação de vias permanentes"
"__export__.hr_cbo_15765","763005","Buteiro"
"__export__.hr_cbo_13883","613110","Cabanheiro - corte"
"__export__.hr_cbo_13895","613115","Cabanheiro - leite"
"__export__.hr_cbo_16134","776405","Cabazeiro"
"__export__.hr_cbo_14073","622020","Cabeça-de-campo"
"__export__.hr_cbo_16947","848515","Cabeceiro  em matadouro"
"__export__.hr_cbo_18715","516110","Cabeleireiro"
"__export__.hr_cbo_13475","516110","Cabeleireiro afro"
"__export__.hr_cbo_13477","516110","Cabeleireiro escovista"
"__export__.hr_cbo_13476","516110","Cabeleireiro feminino"
"__export__.hr_cbo_13469","516110","Cabeleireiro masculino"
"__export__.hr_cbo_13470","516110","Cabeleireiro penteador"
"__export__.hr_cbo_13468","516110","Cabeleireiro tinturista"
"__export__.hr_cbo_13467","516110","Cabeleireiro unissex"
"__export__.hr_cbo_15212","723305","Cabineiro"
"__export__.hr_cbo_13382","514105","Cabineiro de elevador"
"__export__.hr_cbo_17346","991310","Cabineiro de veículos"
"__export__.hr_cbo_15465","732110","Cabista"
"__export__.hr_cbo_19141","722405","Cableador"
"__export__.hr_cbo_15344","724610","Cableador (cabos de aço)"
"__export__.hr_cbo_9849","010315","Cabo"
"__export__.hr_cbo_9857","010310","Cabo"
"__export__.hr_cbo_9862","010305","Cabo"
"__export__.hr_cbo_17390","031205","Cabo bombeiro militar"
"__export__.hr_cbo_17381","021205","Cabo da polícia militar"
"__export__.hr_cbo_14690","711120","Cabo de fogo"
"__export__.hr_cbo_14660","711130","Caboucador (minas)"
"__export__.hr_cbo_14659","711130","Cabouqueiro - na extração de pedras"
"__export__.hr_cbo_16015","768325","Cabresteador"
"__export__.hr_cbo_14835","715205","Cabuqueiro"
"__export__.hr_cbo_16232","782510","Caçambeiro"
"__export__.hr_cbo_13809","612610","Cacauicultor - empregador"
"__export__.hr_cbo_14207","622605","Cacauicultor - exclusive conta própria e empregador"
"__export__.hr_cbo_10148","141410","Cacaulista"
"__export__.hr_cbo_13845","613010","Cachorreiro"
"__export__.hr_cbo_16287","783220","Cacimbeiro (estivador)"
"__export__.hr_cbo_14948","717015","Cacimbeiro (poço)"
"__export__.hr_cbo_17422","113005","Cacique"
"__export__.hr_cbo_11784","263115","Cádi"
"__export__.hr_cbo_12191","318105","Cadista (desenhista técnico de arquitetura)"
"__export__.hr_cbo_18821","612605","Cafeicultor"
"__export__.hr_cbo_13807","612605","Cafeicultor - empregador"
"__export__.hr_cbo_14216","622610","Cafeicultor - exclusive conta própria e empregador"
"__export__.hr_cbo_13336","513435","Cafeteiro"
"__export__.hr_cbo_10149","141410","Caga-sebista"
"__export__.hr_cbo_14928","716610","Caiador"
"__export__.hr_cbo_14764","712105","Caieiro - na fabricação de cal"
"__export__.hr_cbo_14922","716610","Caieiro  (pintor de paredes)"
"__export__.hr_cbo_18579","413210","Caixa de banco"
"__export__.hr_cbo_13148","421125","Caixa de bar, lanchonetes e restaurantes"
"__export__.hr_cbo_13133","421125","Caixa de loja"
"__export__.hr_cbo_13158","421210","Caixa de turfe"
"__export__.hr_cbo_13155","421205","Caixa lotérico"
"__export__.hr_cbo_13149","421125","Caixa no comércio"
"__export__.hr_cbo_13151","421125","Caixa no serviço de alimentação"
"__export__.hr_cbo_13152","421125","Caixa (supermercado)"
"__export__.hr_cbo_14937","716605","Calafate"
"__export__.hr_cbo_19082","716605","Calafetador"
"__export__.hr_cbo_16458","811745","Calandreiro de plástico"
"__export__.hr_cbo_19624","811710","Calandrista de borracha"
"__export__.hr_cbo_19723","832105","Calandrista de papel"
"__export__.hr_cbo_15818","764210","Calceirista"
"__export__.hr_cbo_19035","715205","Calceteiro"
"__export__.hr_cbo_14911","716515","Calceteiro (pastilheiro)"
"__export__.hr_cbo_16391","811205","Calcinador"
"__export__.hr_cbo_13058","413105","Calculista de folha de pagamento"
"__export__.hr_cbo_12922","391125","Calculista de produção"
"__export__.hr_cbo_12930","391105","Calculista de tempos"
"__export__.hr_cbo_19181","724405","Caldeireiro (chapas de cobre)"
"__export__.hr_cbo_19182","724410","Caldeireiro (chapas de ferro e aço)"
"__export__.hr_cbo_15313","724410","Caldeireiro de manutenção"
"__export__.hr_cbo_15308","724425","Caldeireiro em arsenal"
"__export__.hr_cbo_15309","724425","Caldeireiro em estaleiro"
"__export__.hr_cbo_15314","724410","Caldeireiro instalador"
"__export__.hr_cbo_15315","724410","Caldeireiro montador"
"__export__.hr_cbo_15316","724410","Caldeireiro serralheiro"
"__export__.hr_cbo_17045","862120","Caldeirista"
"__export__.hr_cbo_14477","632310","Caldereiro - na exploração de babaçu"
"__export__.hr_cbo_15535","752115","Calibrador de tubos de vidro"
"__export__.hr_cbo_15537","752115","Calibrador na fabricação de ampolas"
"__export__.hr_cbo_13480","516140","Calista"
"__export__.hr_cbo_14000","621005","Camarada - na agropecuária"
"__export__.hr_cbo_13324","513315","Camareira de hotel"
"__export__.hr_cbo_18666","513305","Camareira de teatro"
"__export__.hr_cbo_18665","513310","Camareira de televisão"
"__export__.hr_cbo_18664","513315","Camareiro  de hotel"
"__export__.hr_cbo_18662","513320","Camareiro de embarcações"
"__export__.hr_cbo_13318","513305","Camareiro de teatro"
"__export__.hr_cbo_13322","513310","Camareiro de televisão"
"__export__.hr_cbo_13327","513320","Camareiro no transporte marítimo e fluvial"
"__export__.hr_cbo_14386","631305","Camaroneiro"
"__export__.hr_cbo_16255","782810","Cambiteiro"
"__export__.hr_cbo_14488","632325","Cambiteiro - na extração da carnaúba"
"__export__.hr_cbo_11888","263105","Cambono"
"__export__.hr_cbo_13695","524305","Camelô (comércio ambulante)"
"__export__.hr_cbo_13684","524215","Camelô (permissionário em ponto fixo)"
"__export__.hr_cbo_12626","372115","Cameraman (cinema)"
"__export__.hr_cbo_16218","782505","Caminhoneiro"
"__export__.hr_cbo_19541","782505","Caminhoneiro autônomo (rotas regionais e internacionais)"
"__export__.hr_cbo_16209","782505","Caminhoneiro caçambeiro"
"__export__.hr_cbo_16215","782505","Caminhoneiro carreteiro"
"__export__.hr_cbo_16213","782505","Caminhoneiro carreteiro (transporte animal)"
"__export__.hr_cbo_16210","782505","Caminhoneiro de basculante"
"__export__.hr_cbo_16211","782505","Caminhoneiro de caminhão basculante"
"__export__.hr_cbo_16216","782505","Caminhoneiro de caminhão leve"
"__export__.hr_cbo_16208","782505","Caminhoneiro de caminhão pipa"
"__export__.hr_cbo_16212","782505","Caminhoneiro de caminhão-betoneira"
"__export__.hr_cbo_16217","782505","Caminhoneiro de caminhão-tanque"
"__export__.hr_cbo_16214","782505","Caminhoneiro gaioleiro (gado)"
"__export__.hr_cbo_16239","782505","Caminhoneiro operador de caminhão-betoneira"
"__export__.hr_cbo_13999","621005","Campeiro - na agropecuária"
"__export__.hr_cbo_14258","623015","Campeiro - na pecuária"
"__export__.hr_cbo_14276","623105","Campeiro (asininos e muares)"
"__export__.hr_cbo_14285","623110","Campeiro (bovinos de corte)"
"__export__.hr_cbo_14303","623120","Campeiro (bubalinos)"
"__export__.hr_cbo_14265","623125","Campeiro (eqüinos)"
"__export__.hr_cbo_14002","621005","Camponês na agropecuária"
"__export__.hr_cbo_10776","223212","Canalista"
"__export__.hr_cbo_13731","612110","Canavieiro"
"__export__.hr_cbo_10982","225121","Cancerologista clínico"
"__export__.hr_cbo_16254","782810","Cangalheiro"
"__export__.hr_cbo_16014","768325","Cangalheiro - na fabricação"
"__export__.hr_cbo_16965","848520","Cangoteiro em matadouro"
"__export__.hr_cbo_16273","782805","Cangueiro - carro de boi"
"__export__.hr_cbo_13844","613010","Canicultor"
"__export__.hr_cbo_18993","711110","Canteiro"
"__export__.hr_cbo_10242","141410","Cantineiro (comércio varejista)"
"__export__.hr_cbo_13338","513435","Cantineiro (escola)"
"__export__.hr_cbo_16818","841720","Cantineiro (fabricação de vidros)"
"__export__.hr_cbo_14257","623015","Capataz"
"__export__.hr_cbo_13973","620115","Capataz (criação de gado bovino)"
"__export__.hr_cbo_13979","620105","Capataz da exploração agrícola"
"__export__.hr_cbo_13977","620110","Capataz da exploração agropecuária"
"__export__.hr_cbo_13972","620115","Capataz de currais bovinos"
"__export__.hr_cbo_16292","783220","Capataz de estiva"
"__export__.hr_cbo_13968","620105","Capataz de horticultura"
"__export__.hr_cbo_13971","620115","Capataz na exploração de pecuária"
"__export__.hr_cbo_13969","620105","Capataz na fruticultura e na floricultura"
"__export__.hr_cbo_13967","620105","Capataz na lavoura (exceto na floricultura, fruticultura e horticultura)"
"__export__.hr_cbo_13974","620115","Capataz na pecuária"
"__export__.hr_cbo_13978","620110","Capataz rural"
"__export__.hr_cbo_16858","842230","Capeador de charutos"
"__export__.hr_cbo_11756","263105","Capelão"
"__export__.hr_cbo_14074","622020","Capinador - na cultura"
"__export__.hr_cbo_14048","622020","Capinador - na lavoura"
"__export__.hr_cbo_14075","622020","Capineiro - na cultura"
"__export__.hr_cbo_14076","622020","Capinheiro - na cultura"
"__export__.hr_cbo_14033","622020","Capinzeiro - na cultura"
"__export__.hr_cbo_9837","010210","Capitão"
"__export__.hr_cbo_9831","010205","Capitão"
"__export__.hr_cbo_17386","030205","Capitão bombeiro militar"
"__export__.hr_cbo_17376","020205","Capitão da polícia militar"
"__export__.hr_cbo_10708","215140","Capitão de cabotagem"
"__export__.hr_cbo_10714","215115","Capitão de cabotagem (comandante)"
"__export__.hr_cbo_10710","215125","Capitão de cabotagem (imediato)"
"__export__.hr_cbo_10709","215140","Capitão de longo curso"
"__export__.hr_cbo_10704","215115","Capitão de longo curso (comandante)"
"__export__.hr_cbo_10713","215125","Capitão de longo curso (imediato)"
"__export__.hr_cbo_17702","215110","Capitão de manobra da marinha mercante"
"__export__.hr_cbo_12432","341210","Capitão de pequena cabotagem"
"__export__.hr_cbo_9873","030205","Capitão do corpo de bombeiros militar"
"__export__.hr_cbo_13586","517405","Capitão porteiro"
"__export__.hr_cbo_9842","010215","Capitão-de-corveta"
"__export__.hr_cbo_9841","010215","Capitão-de-fragata"
"__export__.hr_cbo_9840","010215","Capitão-de-mar-e-guerra"
"__export__.hr_cbo_9843","010215","Capitão-tenente"
"__export__.hr_cbo_17348","991310","Capoteiro"
"__export__.hr_cbo_13901","613205","Caprinocultor"
"__export__.hr_cbo_13906","613205","Caprinocultor - empregador"
"__export__.hr_cbo_14310","623205","Caprinocultor - exclusive conta própria"
"__export__.hr_cbo_13902","613205","Caprinocultor cabanheiro"
"__export__.hr_cbo_13904","613205","Caprinocultor de corte"
"__export__.hr_cbo_13905","613205","Caprinocultor de leite"
"__export__.hr_cbo_13903","613205","Caprinocultor matrizeiro"
"__export__.hr_cbo_16890","848310","Carameleiro"
"__export__.hr_cbo_14339","631005","Caranguejeiro"
"__export__.hr_cbo_14852","715505","Carapina"
"__export__.hr_cbo_18967","632610","Carbonizador"
"__export__.hr_cbo_13561","517315","Carcereiro"
"__export__.hr_cbo_14388","631305","Carcinicultor"
"__export__.hr_cbo_10469","203010","Carcinologista"
"__export__.hr_cbo_11757","263105","Cardeal"
"__export__.hr_cbo_10978","225120","Cardiologista"
"__export__.hr_cbo_15710","761220","Cardista"
"__export__.hr_cbo_16266","782810","Cargueiro"
"__export__.hr_cbo_11648","262405","Caricaturista"
"__export__.hr_cbo_16309","784105","Carimbador, a mão"
"__export__.hr_cbo_16345","784115","Carimbador, a máquina"
"__export__.hr_cbo_16983","848525","Carneador em matadouro e açougue"
"__export__.hr_cbo_10243","141410","Carniceiro"
"__export__.hr_cbo_16704","833105","Caroneiro - em cartonagem"
"__export__.hr_cbo_14034","622020","Carpidor - na cultura"
"__export__.hr_cbo_19047","715505","Carpinteiro"
"__export__.hr_cbo_14854","715505","Carpinteiro auxiliar"
"__export__.hr_cbo_19049","715515","Carpinteiro (cenários)"
"__export__.hr_cbo_19515","777205","Carpinteiro de carretas"
"__export__.hr_cbo_19516","777210","Carpinteiro de carrocerias"
"__export__.hr_cbo_14864","715505","Carpinteiro de estruturas"
"__export__.hr_cbo_14860","715515","Carpinteiro de estúdio"
"__export__.hr_cbo_14856","715535","Carpinteiro de fôrmas (concreto)"
"__export__.hr_cbo_19053","715535","Carpinteiro de fôrmas para concreto"
"__export__.hr_cbo_14863","715505","Carpinteiro de manutenção"
"__export__.hr_cbo_19051","715525","Carpinteiro de obras"
"__export__.hr_cbo_19054","715540","Carpinteiro de obras civis de arte (pontes, túneis, barragens)"
"__export__.hr_cbo_14855","715540","Carpinteiro de pontes"
"__export__.hr_cbo_19048","715510","Carpinteiro (esquadrias)"
"__export__.hr_cbo_19050","715520","Carpinteiro (mineração)"
"__export__.hr_cbo_19512","777105","Carpinteiro naval (construção de pequenas embarcações)"
"__export__.hr_cbo_19513","777110","Carpinteiro naval (embarcações)"
"__export__.hr_cbo_19514","777115","Carpinteiro naval (estaleiros)"
"__export__.hr_cbo_14859","715525","Carpinteiro (obras)"
"__export__.hr_cbo_19052","715530","Carpinteiro (telhados)"
"__export__.hr_cbo_16148","777110","Carpinteiro (tripulante de embarcações)"
"__export__.hr_cbo_19560","783205","Carregador (aeronaves)"
